word	lexicon_index	seed	epoch	target_cosine	best_wrong_cosine	target_rank	top1	top5	margin
cybersex	14396	22	140	0.36871707	0.47466734	125	False	False	-0.105950266
cyberspace	14397	22	140	0.39677176	0.5832506	58	False	False	-0.18647882
cyborg	14398	22	140	0.23983914	0.51489604	4853	False	False	-0.2750569
cyclades	14399	22	140	0.2615551	0.52901906	4083	False	False	-0.26746395
cyclamen	14400	22	140	0.21706527	0.46654308	5649	False	False	-0.2494778
cyclic	14401	22	140	0.2844277	0.5097343	3360	False	False	-0.22530657
cyclical	14402	22	140	0.27339414	0.50564986	4009	False	False	-0.23225573
cyclist	14403	22	140	0.07010563	0.4777884	16240	False	False	-0.40768278
cyclone	14404	22	140	0.21228467	0.4920895	2299	False	False	-0.27980483
cyclopean	14405	22	140	0.38257504	0.49331027	365	False	False	-0.11073524
cyclops	14406	22	140	0.16578415	0.50917876	9502	False	False	-0.3433946
cyclotron	14407	22	140	0.25500265	0.49129468	5999	False	False	-0.23629203
cygnus	14408	22	140	0.20323955	0.56791574	6569	False	False	-0.36467618
cymbal	14409	22	140	0.1342487	0.5974195	7152	False	False	-0.4631708
cynic	14410	22	140	0.2562356	0.5321872	1548	False	False	-0.27595162
cynical	14411	22	140	0.29227534	0.5911647	1462	False	False	-0.29888937
cynicism	14412	22	140	0.33244124	0.52238506	780	False	False	-0.18994382
cynosure	14413	22	140	0.3467454	0.459814	437	False	False	-0.11306861
cynthia	14414	22	140	0.4467395	0.5010426	24	False	False	-0.05430311
cypress	14415	22	140	-0.00879602	0.6979776	11499	False	False	-0.70677364
cyprian	14416	22	140	0.33681545	0.4549929	788	False	False	-0.118177444
cypriot	14417	22	140	0.22011185	0.6929748	4466	False	False	-0.47286296
cyrano	14418	22	140	0.35046083	0.44990954	398	False	False	-0.09944871
cyril	14419	22	140	0.079727516	0.42337456	16138	False	False	-0.34364706
cyrillic	14420	22	140	0.26469484	0.5197858	2699	False	False	-0.25509098
cyrus	14421	22	140	0.2758522	0.4974751	1826	False	False	-0.22162288
cyst	14422	22	140	0.16237283	0.5085258	4936	False	False	-0.34615296
cystic	14423	22	140	0.17569688	0.49239928	7853	False	False	-0.3167024
cytology	14424	22	140	0.38597116	0.47677907	122	False	False	-0.090807915
czar	14425	22	140	0.09512666	0.63281816	7686	False	False	-0.5376915
czarist	14426	22	140	0.21005186	0.52131575	6784	False	False	-0.3112639
czechs	14427	22	140	0.08828953	0.70140594	7663	False	False	-0.6131164
czerny	14428	22	140	0.24331272	0.5798827	6465	False	False	-0.33656996
dab	14429	22	140	0.24323873	0.4848893	3270	False	False	-0.24165057
dabbing	14430	22	140	0.33778426	0.49340552	1159	False	False	-0.15562126
dabble	14431	22	140	0.32889372	0.50724036	1611	False	False	-0.17834663
dace	14432	22	140	0.06538901	0.4299801	11568	False	False	-0.3645911
dacha	14433	22	140	0.15344223	0.47675702	8486	False	False	-0.3233148
dachau	14434	22	140	0.17347908	0.53547823	9423	False	False	-0.36199915
dachshund	14435	22	140	0.35159537	0.5002732	1226	False	False	-0.14867786
dacia	14436	22	140	0.24587055	0.4232643	1335	False	False	-0.17739375
dacron	14437	22	140	0.18590602	0.5035128	10576	False	False	-0.31760678
dactyl	14438	22	140	0.31370053	0.57633036	3081	False	False	-0.26262984
dada	14439	22	140	0.26434222	0.4148452	468	False	False	-0.15050298
dado	14440	22	140	0.24879013	0.43926153	4278	False	False	-0.1904714
daedalus	14441	22	140	0.28103614	0.553698	5173	False	False	-0.27266186
daemon	14442	22	140	0.21980456	0.41763306	4645	False	False	-0.1978285
daffodil	14443	22	140	0.30206522	0.5742072	3077	False	False	-0.27214196
daffy	14444	22	140	0.36809158	0.4862477	214	False	False	-0.118156105
daft	14445	22	140	0.13730651	0.52619594	13647	False	False	-0.38888943
dag	14446	22	140	0.14418547	0.48812777	5356	False	False	-0.34394228
dagan	14447	22	140	0.25981715	0.45866802	4288	False	False	-0.19885087
dagenham	14448	22	140	0.1726653	0.4438058	10128	False	False	-0.27114052
dagger	14449	22	140	0.2531027	0.4973395	2140	False	False	-0.2442368
dagmar	14450	22	140	0.27431294	0.52194184	4818	False	False	-0.2476289
dagon	14451	22	140	0.26982117	0.45866802	3599	False	False	-0.18884686
dagwood	14452	22	140	0.415466	0.5266827	198	False	False	-0.111216664
dah	14453	22	140	0.39301676	0.48125565	17	False	False	-0.088238895
dahl	14454	22	140	0.29713547	0.4555509	492	False	False	-0.15841544
dahlia	14455	22	140	0.35272038	0.48256895	144	False	False	-0.12984857
daikon	14456	22	140	0.30606544	0.5288048	3867	False	False	-0.22273934
daimler	14457	22	140	0.015292978	0.45566314	19223	False	False	-0.44037017
daintily	14458	22	140	0.44923174	0.5948602	203	False	False	-0.14562845
dainty	14459	22	140	0.4866393	0.5541269	25	False	False	-0.06748763
daiquiri	14460	22	140	0.29816064	0.54019564	2858	False	False	-0.242035
dairying	14461	22	140	0.23432319	0.46672425	3579	False	False	-0.23240106
dairymen	14462	22	140	0.19159669	0.49161252	10396	False	False	-0.30001584
dais	14463	22	140	-0.057352465	0.7456207	16265	False	False	-0.8029732
dak	14464	22	140	0.19953474	0.56510705	1739	False	False	-0.3655723
dakar	14465	22	140	0.1628693	0.4203052	8512	False	False	-0.2574359
dakotan	14466	22	140	0.26292375	0.49789256	6262	False	False	-0.23496881
dalai	14467	22	140	0.041701827	0.5605861	11428	False	False	-0.51888424
daley	14468	22	140	0.07291487	0.7226903	8784	False	False	-0.6497754
dali	14469	22	140	0.24311703	0.5183854	4906	False	False	-0.27526838
dalian	14470	22	140	0.166234	0.40133637	1965	False	False	-0.23510237
dalliance	14471	22	140	0.34111005	0.48706275	1459	False	False	-0.1459527
dally	14472	22	140	0.26316303	0.48576927	3349	False	False	-0.22260624
dalmatian	14473	22	140	0.20442183	0.5462111	9802	False	False	-0.3417893
dalton	14474	22	140	0.37826023	0.4843378	332	False	False	-0.10607758
damaging	14475	22	140	0.34001148	0.64034075	659	False	False	-0.30032927
daman	14476	22	140	0.106779344	0.5309203	5490	False	False	-0.424141
damascus	14477	22	140	0.23648345	0.65833557	3192	False	False	-0.4218521
damask	14478	22	140	0.25920364	0.49930593	6063	False	False	-0.24010229
damian	14479	22	140	0.41265732	0.49677148	142	False	False	-0.084114164
damien	14480	22	140	0.31556916	0.49677148	1132	False	False	-0.18120232
damietta	14481	22	140	0.2691901	0.47973806	5455	False	False	-0.21054795
dammed	14482	22	140	0.20091149	0.5041105	8264	False	False	-0.30319902
damming	14483	22	140	0.321206	0.42025036	326	False	False	-0.09904435
dammit	14484	22	140	0.27237448	0.48045576	3817	False	False	-0.20808128
damnation	14485	22	140	0.31105357	0.5484072	3328	False	False	-0.23735362
damned	14486	22	140	0.2745763	0.5041105	3533	False	False	-0.22953421
damning	14487	22	140	0.037216555	0.42025036	18023	False	False	-0.3830338
damocles	14488	22	140	0.2210683	0.52156955	7586	False	False	-0.30050126
damon	14489	22	140	0.3470098	0.5309203	900	False	False	-0.18391052
damp	14490	22	140	0.301562	0.5070949	723	False	False	-0.20553291
damped	14491	22	140	0.28841177	0.5425985	3969	False	False	-0.25418672
dampen	14492	22	140	0.13077097	0.42251402	9201	False	False	-0.29174304
damper	14493	22	140	0.19220255	0.53193694	10584	False	False	-0.33973438
dampier	14494	22	140	0.17177871	0.53974104	11237	False	False	-0.36796233
dampness	14495	22	140	0.45663726	0.5718693	122	False	False	-0.11523205
damsel	14496	22	140	0.35953677	0.511437	1026	False	False	-0.15190023
damson	14497	22	140	0.3102406	0.4627687	942	False	False	-0.1525281
danbury	14498	22	140	0.20186366	0.494921	8067	False	False	-0.29305732
dancer	14499	22	140	0.40816614	0.5437154	181	False	False	-0.13554928
dandelion	14500	22	140	0.34701604	0.5152824	1614	False	False	-0.16826636
dandruff	14501	22	140	0.4144558	0.52093875	301	False	False	-0.10648295
dandy	14502	22	140	0.36985296	0.5285956	426	False	False	-0.15874267
dandyism	14503	22	140	0.5011356	0.53278476	13	False	False	-0.031649172
dane	14504	22	140	0.26880163	0.46757734	1334	False	False	-0.19877571
dang	14505	22	140	0.5325797	0.5277116	1	True	True	0.0048681498
dangerfield	14506	22	140	0.3167935	0.5373803	2002	False	False	-0.22058678
dangle	14507	22	140	0.3162426	0.55318207	2978	False	False	-0.23693946
dangler	14508	22	140	0.40647146	0.541568	320	False	False	-0.13509652
danielle	14509	22	140	0.36789802	0.49350235	616	False	False	-0.12560433
daniels	14510	22	140	0.43830368	0.6683644	331	False	False	-0.23006073
dank	14511	22	140	0.38639793	0.55173755	560	False	False	-0.16533962
dannie	14512	22	140	0.057119094	0.6201244	7780	False	False	-0.5630053
dante	14513	22	140	0.2203048	0.42585146	5473	False	False	-0.20554666
danton	14514	22	140	0.23045526	0.49581832	4208	False	False	-0.26536304
danube	14515	22	140	0.24109432	0.41020507	222	False	False	-0.16911075
danville	14516	22	140	0.25901866	0.4350312	1323	False	False	-0.17601255
danzig	14517	22	140	0.21645282	0.36313412	947	False	False	-0.1466813
daphne	14518	22	140	0.3230491	0.49086982	1348	False	False	-0.16782072
daphnis	14519	22	140	0.31238022	0.5641144	3082	False	False	-0.25173417
dapper	14520	22	140	0.29787904	0.50335485	3592	False	False	-0.2054758
dar	14521	22	140	0.07212425	0.4527601	14668	False	False	-0.38063586
darby	14522	22	140	0.06749048	0.53239226	17100	False	False	-0.46490178
darcy	14523	22	140	0.18178332	0.55539846	11269	False	False	-0.37361515
daredevil	14524	22	140	0.23429093	0.5290635	7764	False	False	-0.2947726
daren	14525	22	140	0.28206027	0.4819195	2058	False	False	-0.19985923
daresay	14526	22	140	0.30889428	0.4784676	2108	False	False	-0.16957334
darfur	14527	22	140	0.25903592	0.50220543	779	False	False	-0.24316952
darien	14528	22	140	0.21671762	0.3984715	2369	False	False	-0.18175389
darin	14529	22	140	0.28166613	0.4819195	2066	False	False	-0.20025337
daring	14530	22	140	0.2607533	0.53752005	1669	False	False	-0.27676675
dario	14531	22	140	0.2579006	0.49500147	1261	False	False	-0.23710087
darius	14532	22	140	0.12846148	0.50852305	14116	False	False	-0.38006157
darjeeling	14533	22	140	0.19747812	0.53029644	9422	False	False	-0.33281833
darken	14534	22	140	0.29782277	0.49249104	1525	False	False	-0.19466826
darkie	14535	22	140	0.36544788	0.575303	1350	False	False	-0.20985514
darkroom	14536	22	140	0.36911198	0.49542403	350	False	False	-0.12631205
darla	14537	22	140	0.34161228	0.49213043	783	False	False	-0.15051815
darlene	14538	22	140	0.42896968	0.5168494	34	False	False	-0.08787972
darling	14539	22	140	0.25482073	0.40358037	655	False	False	-0.14875963
darlington	14540	22	140	0.24846289	0.44563752	1880	False	False	-0.19717464
darmstadt	14541	22	140	0.10948967	0.5409533	15036	False	False	-0.4314636
darn	14542	22	140	0.2913924	0.4995775	2962	False	False	-0.2081851
darned	14543	22	140	0.39211547	0.517268	269	False	False	-0.12515253
darnell	14544	22	140	0.41882765	0.49396488	79	False	False	-0.07513723
darner	14545	22	140	0.3402866	0.52106035	814	False	False	-0.18077374
darrel	14546	22	140	0.22489382	0.594646	2459	False	False	-0.36975217
darrell	14547	22	140	0.4094269	0.594646	553	False	False	-0.18521908
darren	14548	22	140	0.3677143	0.52887326	821	False	False	-0.16115898
darrin	14549	22	140	0.3194458	0.48191953	1274	False	False	-0.16247374
darrow	14550	22	140	0.29977578	0.48850968	2610	False	False	-0.1887339
darryl	14551	22	140	0.37361726	0.594646	790	False	False	-0.22102872
dart	14552	22	140	0.14399548	0.43432838	10938	False	False	-0.2903329
dartboard	14553	22	140	0.25118864	0.48948604	6148	False	False	-0.2382974
darter	14554	22	140	0.18405344	0.4884091	8629	False	False	-0.30435568
darth	14555	22	140	0.24744356	0.4443182	3777	False	False	-0.19687465
dartmouth	14556	22	140	0.11725495	0.3886713	11216	False	False	-0.27141637
darwinian	14557	22	140	0.3599907	0.5203899	584	False	False	-0.16039923
daryl	14558	22	140	0.38774166	0.594646	689	False	False	-0.20690432
dashboard	14559	22	140	0.26217696	0.50134146	5481	False	False	-0.2391645
dasher	14560	22	140	0.33283147	0.5034365	2304	False	False	-0.17060503
dashiki	14561	22	140	0.37726605	0.5291626	744	False	False	-0.15189654
dashing	14562	22	140	0.29075813	0.50510687	2781	False	False	-0.21434873
dataset	14563	22	140	0.36873686	0.47420406	480	False	False	-0.1054672
dateline	14564	22	140	0.07686858	0.65511996	8195	False	False	-0.57825136
dato	14565	22	140	0.23963915	0.48413983	6724	False	False	-0.24450068
datum	14566	22	140	0.16638021	0.46862453	5833	False	False	-0.3022443
datura	14567	22	140	0.33716828	0.5164308	1576	False	False	-0.17926252
daub	14568	22	140	0.33202496	0.4964986	1430	False	False	-0.16447365
daube	14569	22	140	0.38112196	0.4964986	309	False	False	-0.11537665
dauber	14570	22	140	0.35195628	0.5188155	1437	False	False	-0.16685924
daugherty	14571	22	140	0.26182476	0.53671587	6463	False	False	-0.2748911
daunt	14572	22	140	0.24355146	0.43681687	3193	False	False	-0.19326541
daunting	14573	22	140	0.22302495	0.5132713	2793	False	False	-0.2902463
dauphin	14574	22	140	0.17964251	0.4933985	10462	False	False	-0.313756
davao	14575	22	140	0.22641869	0.42144063	3695	False	False	-0.19502194
davenport	14576	22	140	0.18356802	0.3880437	3471	False	False	-0.20447569
davies	14577	22	140	0.4687922	0.6320086	159	False	False	-0.16321641
davy	14578	22	140	0.2949334	0.62141514	1470	False	False	-0.32648173
daw	14579	22	140	0.2450623	0.4761537	705	False	False	-0.2310914
dawdle	14580	22	140	0.4465642	0.49045327	38	False	False	-0.043889076
dawes	14581	22	140	0.016005276	0.49025044	19484	False	False	-0.47424516
dawkins	14582	22	140	0.3380186	0.48970687	508	False	False	-0.15168828
dawson	14583	22	140	0.51889104	0.575599	43	False	False	-0.05670798
dayan	14584	22	140	0.0791249	0.686229	6395	False	False	-0.60710406
daybreak	14585	22	140	0.19130185	0.43274778	6770	False	False	-0.24144593
daycare	14586	22	140	0.19346994	0.4332267	5528	False	False	-0.23975676
daydream	14587	22	140	0.32659227	0.53203577	2380	False	False	-0.2054435
daylight	14588	22	140	0.20478003	0.5221548	3293	False	False	-0.31737477
daylights	14589	22	140	0.16700423	0.45890388	6959	False	False	-0.29189965
daylong	14590	22	140	0.28889757	0.46052113	557	False	False	-0.17162356
daytime	14591	22	140	0.23138861	0.60029083	1601	False	False	-0.3689022
daze	14592	22	140	0.008400697	0.7456208	12392	False	False	-0.7372201
dazed	14593	22	140	0.2701671	0.53543305	960	False	False	-0.26526594
dazzle	14594	22	140	0.33564708	0.5299119	731	False	False	-0.1942648
dazzling	14595	22	140	0.3987326	0.50789714	81	False	False	-0.109164536
ddt	14596	22	140	0.24035612	0.49873146	6165	False	False	-0.25837535
dea	14597	22	140	0.034849744	0.5346462	9246	False	False	-0.49979648
deacon	14598	22	140	0.33438918	0.4898709	811	False	False	-0.15548173
deaconess	14599	22	140	0.14826095	0.5204405	13164	False	False	-0.37217957
deadbeat	14600	22	140	0.25922343	0.5092789	4295	False	False	-0.25005546
deadbolt	14601	22	140	0.2813062	0.5501984	4880	False	False	-0.26889217
deaden	14602	22	140	0.33390486	0.50231415	1746	False	False	-0.16840929
deadhead	14603	22	140	0.34113404	0.53611606	2173	False	False	-0.19498202
deadliness	14604	22	140	0.29314974	0.54113084	4172	False	False	-0.2479811
deadlock	14605	22	140	0.3983929	0.66003025	811	False	False	-0.26163736
deadpan	14606	22	140	0.24358037	0.5320905	7254	False	False	-0.2885101
deadwood	14607	22	140	0.20223135	0.5170673	5882	False	False	-0.31483597
deafen	14608	22	140	0.30987552	0.47179514	1847	False	False	-0.16191962
deafening	14609	22	140	0.19062126	0.54617167	7731	False	False	-0.3555504
deafness	14610	22	140	0.300597	0.6062438	2092	False	False	-0.30564678
deakin	14611	22	140	0.30740228	0.47983554	1389	False	False	-0.17243326
dealership	14612	22	140	0.2519979	0.35789302	91	False	False	-0.10589513
deana	14613	22	140	0.29032734	0.514118	1749	False	False	-0.22379068
deane	14614	22	140	0.24902363	0.71188956	2107	False	False	-0.46286595
deanna	14615	22	140	0.38514352	0.514118	108	False	False	-0.1289745
dearborn	14616	22	140	0.06278598	0.50301325	16901	False	False	-0.44022727
dearest	14617	22	140	0.24033558	0.46689138	2379	False	False	-0.2265558
dearth	14618	22	140	0.037560474	0.53753877	13409	False	False	-0.4999783
deary	14619	22	140	0.3080094	0.4909377	1270	False	False	-0.18292832
deathbed	14620	22	140	0.3289139	0.49531907	892	False	False	-0.16640517
deathwatch	14621	22	140	0.2737077	0.47722924	4139	False	False	-0.20352155
deb	14622	22	140	0.38084733	0.42483997	73	False	False	-0.04399264
debacle	14623	22	140	0.15614375	0.65557456	5106	False	False	-0.4994308
debarment	14624	22	140	0.3216826	0.5115031	2330	False	False	-0.1898205
debatable	14625	22	140	0.41738996	0.5475971	158	False	False	-0.13020715
debater	14626	22	140	0.280519	0.41371217	596	False	False	-0.13319317
debating	14627	22	140	0.42744404	0.55968153	92	False	False	-0.1322375
debauchery	14628	22	140	0.3309507	0.54720724	2359	False	False	-0.21625653
debbie	14629	22	140	0.42413637	0.45561266	26	False	False	-0.03147629
debby	14630	22	140	0.22756028	0.45561266	2952	False	False	-0.22805238
debenture	14631	22	140	0.19552776	0.4805897	9946	False	False	-0.28506193
debilitate	14632	22	140	0.37257543	0.53832626	784	False	False	-0.16575083
debility	14633	22	140	0.3331191	0.5076571	1081	False	False	-0.17453802
debit	14634	22	140	0.3804833	0.5295101	91	False	False	-0.14902678
debonair	14635	22	140	0.25607464	0.45896074	4443	False	False	-0.2028861
debora	14636	22	140	0.37950316	0.5142634	314	False	False	-0.13476023
debra	14637	22	140	0.33862624	0.5142634	676	False	False	-0.17563716
debrecen	14638	22	140	0.16240092	0.39365837	9289	False	False	-0.23125745
debris	14639	22	140	0.14067902	0.43386194	5982	False	False	-0.2931829
debs	14640	22	140	0.10280769	0.42472517	10044	False	False	-0.32191747
debtor	14641	22	140	0.2115716	0.663608	3121	False	False	-0.4520364
debus	14642	22	140	0.2582476	0.46204606	2374	False	False	-0.20379844
debussy	14643	22	140	0.22334354	0.54281455	7788	False	False	-0.319471
debutante	14644	22	140	0.23469009	0.47670612	4281	False	False	-0.24201603
decadence	14645	22	140	0.4483312	0.5448331	17	False	False	-0.09650192
decadent	14646	22	140	0.40007395	0.52526325	163	False	False	-0.1251893
decaf	14647	22	140	0.31663075	0.49186495	3102	False	False	-0.1752342
decapitate	14648	22	140	0.40241113	0.5117267	384	False	False	-0.109315544
decathlete	14649	22	140	0.22631566	0.5262191	7572	False	False	-0.29990345
decathlon	14650	22	140	0.101638116	0.45122442	15051	False	False	-0.3495863
decatur	14651	22	140	0.19070585	0.48094156	2740	False	False	-0.2902357
decay	14652	22	140	0.24356633	0.60099584	2167	False	False	-0.3574295
decca	14653	22	140	0.19349307	0.41775456	5223	False	False	-0.22426149
deceased	14654	22	140	0.21244663	0.454146	2989	False	False	-0.24169937
decedent	14655	22	140	0.29890963	0.53792846	3800	False	False	-0.23901883
deceit	14656	22	140	0.2192505	0.50673443	8949	False	False	-0.28748393
deceitful	14657	22	140	0.35531953	0.53863525	1193	False	False	-0.18331572
deceive	14658	22	140	0.31013137	0.5801177	2588	False	False	-0.26998633
deceiving	14659	22	140	0.39258787	0.531861	231	False	False	-0.13927314
decelerate	14660	22	140	0.37138063	0.5120377	249	False	False	-0.14065707
decency	14661	22	140	0.42199078	0.5052942	52	False	False	-0.08330342
decennial	14662	22	140	0.23236042	0.3883708	2069	False	False	-0.15601039
deception	14663	22	140	0.34823835	0.64469165	877	False	False	-0.2964533
deceptive	14664	22	140	0.21480109	0.5433059	5599	False	False	-0.3285048
decibel	14665	22	140	0.26856175	0.55665785	4106	False	False	-0.2880961
deciduous	14666	22	140	0.17935401	0.5368696	10994	False	False	-0.35751557
deciliter	14667	22	140	0.25244826	0.5162536	6445	False	False	-0.26380533
decimate	14668	22	140	0.44889733	0.51658386	47	False	False	-0.06768653
decimation	14669	22	140	0.41086853	0.5564965	334	False	False	-0.14562798
decisive	14670	22	140	0.3893503	0.6852484	791	False	False	-0.29589808
decker	14671	22	140	0.22385457	0.4696318	3030	False	False	-0.24577722
declarant	14672	22	140	0.37172535	0.534177	640	False	False	-0.16245165
declension	14673	22	140	0.26746905	0.5318579	4133	False	False	-0.26438886
decliner	14674	22	140	-0.10242865	0.629436	18127	False	False	-0.7318647
deco	14675	22	140	0.27010867	0.41551623	117	False	False	-0.14540756
decompose	14676	22	140	0.3273507	0.50317115	2063	False	False	-0.17582044
decorate	14677	22	140	0.52885526	0.44250593	1	True	True	0.08634934
decorated	14678	22	140	0.4391924	0.5739521	40	False	False	-0.13475966
decoration	14679	22	140	0.40509075	0.53032464	81	False	False	-0.12523389
decorations	14680	22	140	0.38320014	0.46527264	62	False	False	-0.0820725
decorator	14681	22	140	0.41218898	0.42702895	2	False	True	-0.014839977
decorous	14682	22	140	0.50232023	0.5400757	5	False	True	-0.03775549
decorum	14683	22	140	0.3028888	0.5195116	3649	False	False	-0.21662277
decoy	14684	22	140	0.29703155	0.5134529	3407	False	False	-0.21642134
decreasing	14685	22	140	0.54582703	0.5995455	4	False	True	-0.053718448
decree	14686	22	140	0.072121896	0.42269114	14515	False	False	-0.35056925
decrepit	14687	22	140	0.29482898	0.4818561	2137	False	False	-0.18702713
dedicate	14688	22	140	0.34162515	0.623866	709	False	False	-0.28224087
deduce	14689	22	140	0.4106995	0.54126364	543	False	False	-0.13056415
deduction	14690	22	140	0.09634582	0.54658884	15488	False	False	-0.45024303
deductive	14691	22	140	0.3670885	0.5709104	935	False	False	-0.2038219
deed	14692	22	140	0.078816056	0.5391039	8048	False	False	-0.46028787
deem	14693	22	140	0.28731045	0.5252915	1074	False	False	-0.23798105
deepen	14694	22	140	0.16812237	0.78852296	6348	False	False	-0.6204006
deere	14695	22	140	0.020719701	0.53066987	18263	False	False	-0.50995016
deerskin	14696	22	140	0.3285521	0.53033227	2744	False	False	-0.20178017
defamation	14697	22	140	0.08214202	0.59834677	10852	False	False	-0.5162048
defame	14698	22	140	0.14201516	0.66528636	5887	False	False	-0.5232712
defaulter	14699	22	140	0.4012343	0.5335294	412	False	False	-0.1322951
defeated	14700	22	140	0.4472181	0.6760288	228	False	False	-0.2288107
defeatism	14701	22	140	0.4303322	0.5316481	268	False	False	-0.101315886
defeatist	14702	22	140	0.336319	0.55949795	982	False	False	-0.22317895
defect	14703	22	140	0.39801612	0.543823	97	False	False	-0.14580688
defection	14704	22	140	0.078195155	0.7266765	8998	False	False	-0.64848137
defective	14705	22	140	0.24107301	0.6414192	2622	False	False	-0.40034616
defector	14706	22	140	0.1700321	0.47452256	10016	False	False	-0.30449045
defended	14707	22	140	0.43268597	0.6898518	779	False	False	-0.25716585
defenseless	14708	22	140	0.2058924	0.5227399	4852	False	False	-0.3168475
deference	14709	22	140	0.36557928	0.50308466	235	False	False	-0.13750538
deferential	14710	22	140	0.39138594	0.55170906	374	False	False	-0.16032311
deferral	14711	22	140	0.32124934	0.5645877	1518	False	False	-0.24333838
deferring	14712	22	140	0.3653317	0.52467215	345	False	False	-0.15934044
defiant	14713	22	140	0.058438264	0.5508077	14629	False	False	-0.49236944
deficiency	14714	22	140	0.30627695	0.5074767	1095	False	False	-0.20119974
deficient	14715	22	140	0.3286597	0.5432134	651	False	False	-0.21455371
definable	14716	22	140	0.45632353	0.52167284	39	False	False	-0.06534931
definite	14717	22	140	0.42379472	0.6447992	456	False	False	-0.22100446
definitive	14718	22	140	0.222614	0.65409935	3440	False	False	-0.43148535
deflate	14719	22	140	0.45157218	0.538595	97	False	False	-0.08702284
deflation	14720	22	140	0.20800512	0.47749874	5243	False	False	-0.26949364
deflator	14721	22	140	0.21285018	0.52671957	8704	False	False	-0.3138694
deflect	14722	22	140	0.23636715	0.5121443	2545	False	False	-0.27577716
deflection	14723	22	140	0.20182303	0.48702085	5050	False	False	-0.28519782
deflector	14724	22	140	0.32322976	0.49767762	2235	False	False	-0.17444786
defoe	14725	22	140	0.083141856	0.51651794	16345	False	False	-0.43337607
defoliant	14726	22	140	0.15007994	0.52475494	10938	False	False	-0.374675
deform	14727	22	140	0.467722	0.5266807	36	False	False	-0.05895871
deformity	14728	22	140	0.36114854	0.53781176	467	False	False	-0.17666322
defraud	14729	22	140	0.2346835	0.5302645	4043	False	False	-0.29558098
defray	14730	22	140	0.1945231	0.5353378	5212	False	False	-0.3408147
deft	14731	22	140	0.10782841	0.7985878	8354	False	False	-0.6907594
defunct	14732	22	140	0.17540553	0.62535524	4961	False	False	-0.4499497
defy	14733	22	140	0.40277442	0.63062304	234	False	False	-0.22784862
degas	14734	22	140	0.2138673	0.4696394	8455	False	False	-0.25577208
degeneracy	14735	22	140	0.38300607	0.569345	531	False	False	-0.18633893
degenerate	14736	22	140	0.29776347	0.5162813	2693	False	False	-0.21851784
degeneres	14737	22	140	0.15624155	0.50598764	11410	False	False	-0.3497461
deidre	14738	22	140	0.29064694	0.50366	998	False	False	-0.21301308
deify	14739	22	140	0.46644098	0.57800907	94	False	False	-0.11156809
deign	14740	22	140	-0.047966238	0.46757734	20821	False	False	-0.5155436
deirdre	14741	22	140	0.32715434	0.45499915	1022	False	False	-0.12784481
deist	14742	22	140	0.2915372	0.52139515	4742	False	False	-0.22985795
deity	14743	22	140	0.12133613	0.5645859	14537	False	False	-0.4432498
dejected	14744	22	140	0.2741894	0.45152435	2270	False	False	-0.17733493
dejesus	14745	22	140	0.1772147	0.4444046	8759	False	False	-0.26718992
dekalb	14746	22	140	0.25922626	0.30198896	30	False	False	-0.042762697
dekker	14747	22	140	0.23091072	0.4696318	2854	False	False	-0.23872107
delacroix	14748	22	140	0.28208336	0.46542627	2874	False	False	-0.1833429
delacruz	14749	22	140	0.2991014	0.4700403	2056	False	False	-0.17093888
delaine	14750	22	140	0.23605974	0.53270173	5508	False	False	-0.296642
delaney	14751	22	140	0.39124796	0.5011154	388	False	False	-0.109867424
delano	14752	22	140	0.26319194	0.4697264	1692	False	False	-0.20653448
delbert	14753	22	140	0.35970926	0.45436475	227	False	False	-0.094655484
delegate	14754	22	140	0.26143	0.68548506	2828	False	False	-0.42405507
deleon	14755	22	140	0.33215922	0.45469013	156	False	False	-0.12253091
deletion	14756	22	140	0.2778132	0.54299814	5466	False	False	-0.26518494
delft	14757	22	140	-0.059789445	0.7020833	14440	False	False	-0.7618727
delftware	14758	22	140	0.35006043	0.50342625	1331	False	False	-0.15336582
delgado	14759	22	140	0.2435481	0.41789052	1711	False	False	-0.17434242
deli	14760	22	140	0.091639675	0.49456024	5710	False	False	-0.40292057
delia	14761	22	140	0.3609341	0.4894837	380	False	False	-0.1285496
deliberate	14762	22	140	0.28850603	0.41547257	327	False	False	-0.12696654
delicacy	14763	22	140	0.32899234	0.5493766	1501	False	False	-0.22038427
delicate	14764	22	140	0.2628916	0.49898887	1043	False	False	-0.23609728
delighted	14765	22	140	0.31371757	0.60573524	942	False	False	-0.29201767
delightful	14766	22	140	0.41691998	0.571278	199	False	False	-0.154358
delilah	14767	22	140	0.37321243	0.47834927	135	False	False	-0.10513684
delineate	14768	22	140	0.4432845	0.52124447	129	False	False	-0.077959955
delirious	14769	22	140	0.36275047	0.5581155	1052	False	False	-0.19536501
delirium	14770	22	140	0.3659856	0.5511381	1383	False	False	-0.1851525
deliverance	14771	22	140	0.21418776	0.5058449	4385	False	False	-0.29165715
deliverer	14772	22	140	0.3677533	0.41326138	15	False	False	-0.045508087
della	14773	22	140	0.410619	0.51912963	31	False	False	-0.10851064
delmar	14774	22	140	0.30560702	0.50240755	1781	False	False	-0.19680053
delmarva	14775	22	140	0.17729217	0.39385232	7434	False	False	-0.21656016
delmer	14776	22	140	0.29831082	0.50240755	2067	False	False	-0.20409673
